Date,LOCAL Time,Temperature (degrees Celsius),Humidity (%),kW Power (kW),kWh Power (kWh)
4/1/16,0:00,21.2,66,136.556,34.139
4/1/16,0:15,21.1,66,138.788,34.697
4/1/16,0:30,21.2,66,129.28,32.32
4/1/16,0:45,21.2,65,128.24,32.06
4/1/16,1:00,21.3,66,131.508,32.877
4/1/16,1:15,21.2,66,129.184,32.296
4/1/16,1:30,21.2,67,124.916,31.229
4/1/16,1:45,21.3,67,126.372,31.593
4/1/16,2:00,21.3,66,122.212,30.553
4/1/16,2:15,21.2,65,134.416,33.604
4/1/16,2:30,21.3,65,131.948,32.987
4/1/16,2:45,21.3,66,137.06,34.265
4/1/16,3:00,21.2,66,123.068,30.767
4/1/16,3:15,21.2,66,126.34,31.585
4/1/16,3:30,21.2,66,132.576,33.144
4/1/16,3:45,21.1,66,138.212,34.553
4/1/16,4:00,21.1,65,124.36,31.09
4/1/16,4:15,21.2,66,123.968,30.992
4/1/16,4:30,21.1,66,115.736,28.934
4/1/16,4:45,21.1,67,125.368,31.342
4/1/16,5:00,21,68,122.892,30.723
4/1/16,5:15,21.1,68,120.864,30.216
4/1/16,5:30,21.1,69,127.08,31.77
4/1/16,5:45,21.2,69,127.248,31.812
4/1/16,6:00,21.3,70,225.56,56.39
4/1/16,6:15,21.3,71,303.952,75.988
4/1/16,6:30,21.4,70,417.368,104.342
4/1/16,6:45,21.5,71,512.108,128.027
4/1/16,7:00,21.6,72,727.288,181.822
4/1/16,7:15,21.6,73,828.956,207.239
4/1/16,7:30,21.3,69,889.796,222.449
4/1/16,7:45,20,77,1014.952,253.738
4/1/16,8:00,20.1,83,869.952,217.488
4/1/16,8:15,20.4,84,794.036,198.509
4/1/16,8:30,20.1,83,766.064,191.516
4/1/16,8:45,19.1,86,747.476,186.869
4/1/16,9:00,19.2,90,721.508,180.377
4/1/16,9:15,19.9,91,739.32,184.83
4/1/16,9:30,20.5,90,726.8,181.7
4/1/16,9:45,21.4,86,745.38,186.345
4/1/16,10:00,22.1,83,765.708,191.427
4/1/16,10:15,22.6,78,759.924,189.981
4/1/16,10:30,22.4,78,757.092,189.273
4/1/16,10:45,22.1,80,732.708,183.177
4/1/16,11:00,21.6,82,736.964,184.241
4/1/16,11:15,22,76,751.548,187.887
4/1/16,11:30,22.6,68,698.996,174.749
4/1/16,11:45,22.7,72,749.52,187.38
4/1/16,12:00,22.3,72,805.568,201.392
4/1/16,12:15,22.6,71,785.012,196.253
4/1/16,12:30,23.1,69,762.292,190.573
4/1/16,12:45,23,65,808.012,202.003
4/1/16,13:00,23.3,66,770.972,192.743
4/1/16,13:15,23,65,796.392,199.098
4/1/16,13:30,22.8,62,802.036,200.509
4/1/16,13:45,21.3,67,728.58,182.145
4/1/16,14:00,19.7,82,664.956,166.239
4/1/16,14:15,19.1,87,732.396,183.099
4/1/16,14:30,19,88,675.948,168.987
4/1/16,14:45,19,89,643.384,160.846
4/1/16,15:00,19.4,91,667.172,166.793
4/1/16,15:15,19.3,89,666.656,166.664
4/1/16,15:30,19.2,91,624.168,156.042
4/1/16,15:45,19.3,91,633.572,158.393
4/1/16,16:00,19.2,91,625.6,156.4
4/1/16,16:15,18.8,90,623.812,155.953
4/1/16,16:30,18.9,92,607.912,151.978
4/1/16,16:45,19.2,92,596.328,149.082
4/1/16,17:00,19.2,93,614.24,153.56
4/1/16,17:15,19.4,93,608.136,152.034
4/1/16,17:30,20.1,88,620.488,155.122
4/1/16,17:45,20.6,85,582.712,145.678
4/1/16,18:00,21,83,368.512,92.128
4/1/16,18:15,21.1,79,269.444,67.361
4/1/16,18:30,21.2,83,317.016,79.254
4/1/16,18:45,21.1,77,384.284,96.071
4/1/16,19:00,21.3,77,374.488,93.622
4/1/16,19:15,21.2,78,381.132,95.283
4/1/16,19:30,21.1,78,376.236,94.059
4/1/16,19:45,21.1,77,367.984,91.996
4/1/16,20:00,21.1,75,288.38,72.095
4/1/16,20:15,21.1,77,245.244,61.311
4/1/16,20:30,20.9,77,315.408,78.852
4/1/16,20:45,21,76,350.292,87.573
4/1/16,21:00,21,78,347.672,86.918
4/1/16,21:15,20.7,78,360.404,90.101
4/1/16,21:30,20.6,79,286.508,71.627
4/1/16,21:45,20.6,78,241.048,60.262
4/1/16,22:00,20.7,79,173.88,43.47
4/1/16,22:15,20.6,81,151.592,37.898
4/1/16,22:30,20.7,76,149.86,37.465
4/1/16,22:45,20.8,74,136.052,34.013
4/1/16,23:00,20.9,73,140.928,35.232
4/1/16,23:15,20.9,72,138.676,34.669
4/1/16,23:30,21,72,139.028,34.757
4/1/16,23:45,21,71,133.372,33.343
5/1/16,0:00,20.9,72,134.14,33.535
5/1/16,0:15,20.8,73,130,32.5
5/1/16,0:30,20.8,72,131.08,32.77
5/1/16,0:45,20.9,71,128.34,32.085
5/1/16,1:00,20.8,70,131.436,32.859
5/1/16,1:15,20.8,69,131.572,32.893
5/1/16,1:30,20.8,69,129.004,32.251
5/1/16,1:45,20.9,70,137.928,34.482
5/1/16,2:00,20.8,69,133.052,33.263
5/1/16,2:15,20.6,74,129.252,32.313
5/1/16,2:30,19.9,77,131.664,32.916
5/1/16,2:45,19.4,80,129.504,32.376
5/1/16,3:00,19.3,82,129.744,32.436
5/1/16,3:15,19.2,83,121.512,30.378
5/1/16,3:30,19.1,84,125.608,31.402
5/1/16,3:45,18.8,85,124.12,31.03
5/1/16,4:00,18.6,86,129.236,32.309
5/1/16,4:15,18.5,87,120.04,30.01
5/1/16,4:30,18.4,87,121.46,30.365
5/1/16,4:45,18.3,88,127.152,31.788
5/1/16,5:00,18.2,89,124.548,31.137
5/1/16,5:15,18.2,89,114.584,28.646
5/1/16,5:30,18.2,90,125.04,31.26
5/1/16,5:45,18.1,89,139.156,34.789
5/1/16,6:00,18,88,137.96,34.49
5/1/16,6:15,17.8,89,143.052,35.763
5/1/16,6:30,18,89,145.328,36.332
5/1/16,6:45,18,88,200.968,50.242
5/1/16,7:00,18,88,372.14,93.035
5/1/16,7:15,18.3,88,405.62,101.405
5/1/16,7:30,18.5,88,474.972,118.743
5/1/16,7:45,18.5,85,503.248,125.812
5/1/16,8:00,18.6,87,479.508,119.877
5/1/16,8:15,18.9,87,524.22,131.055
5/1/16,8:30,19,87,701.268,175.317
5/1/16,8:45,19.1,87,717.564,179.391
5/1/16,9:00,19.2,86,629.22,157.305
5/1/16,9:15,19.6,85,579.024,144.756
5/1/16,9:30,19.9,85,600.528,150.132
5/1/16,9:45,19.7,86,609.44,152.36
5/1/16,10:00,19.7,84,589.984,147.496
5/1/16,10:15,19.7,86,572.408,143.102
5/1/16,10:30,19.6,88,598.464,149.616
5/1/16,10:45,19.6,88,576.712,144.178
5/1/16,11:00,19.5,89,571.672,142.918
5/1/16,11:15,19.3,90,589.124,147.281
5/1/16,11:30,19.4,91,603.52,150.88
5/1/16,11:45,19.5,91,573.6,143.4
5/1/16,12:00,19.6,90,632.172,158.043
5/1/16,12:15,19.5,90,617.356,154.339
5/1/16,12:30,19.6,90,621.384,155.346
5/1/16,12:45,19.5,90,602.72,150.68
5/1/16,13:00,19.6,90,632.172,158.043
5/1/16,13:15,19.6,90,615.14,153.785
5/1/16,13:30,19.7,90,626.02,156.505
5/1/16,13:45,19.8,90,617.356,154.339
5/1/16,14:00,20,88,640.528,160.132
5/1/16,14:15,20,89,601.164,150.291
5/1/16,14:30,20,89,624.172,156.043
5/1/16,14:45,19.9,87,605.228,151.307
5/1/16,15:00,19.7,88,605.656,151.414
5/1/16,15:15,19.6,89,571.392,142.848
5/1/16,15:30,19.6,90,570.268,142.567
5/1/16,15:45,19.6,90,589.684,147.421
5/1/16,16:00,19.9,91,584.744,146.186
5/1/16,16:15,19.7,90,577.468,144.367
5/1/16,16:30,19.8,90,581.94,145.485
5/1/16,16:45,19.5,90,586.072,146.518
